qid,docno,score
7979,556163,0.4853053510189056
7979,595050,0.4572933137416839
7979,66088,0.40545405149459834
7979,235576,0.3193212807178497
7979,392741,0.25329985618591305
7979,30946,0.15180127620697018
7526,275334,0.9999993801116943
7526,122679,0.886588442325592
7526,328477,0.883034074306488
7526,31779,0.8514650344848632
7526,328086,0.843418276309967
7526,574327,0.8420093059539795
7526,143238,0.832455039024353
7526,408103,0.7787627100944519
7526,65587,0.772477376461029
7526,520963,0.76510089635849
7526,524525,0.7381259799003601
7526,488651,0.7031137585639953
7526,423658,0.6893195033073425
7526,17208,0.6687588095664978
7526,27930,0.6367385327816009
7526,161445,0.6331304669380188
7526,217242,0.5994653046131133
7526,65567,0.4182351291179657
7526,500486,0.2161976501345634
7526,318140,0.146551239490509
6786,546313,0.9808788418769836
6786,393164,0.8290767312049865
6786,464537,0.749428391456604
6786,239334,0.7107222318649291
6786,77631,0.6394745826721191
6786,120271,0.6364687919616698
6786,182226,0.6079406321048736
6786,90519,0.6053329050540923
6786,99472,0.5078067004680633
6786,35191,0.4016854047775268
6786,327952,0.4003533869981766
6786,282565,0.399942272901535
6786,3495,0.368501004576683
6786,578369,0.3377048820257187
6786,450013,0.32231732010841363
6786,21818,0.3073728233575821
6786,209863,0.29240875542163847
6786,148013,0.22227335497736928
6786,592187,0.2158269941806793
6786,189979,0.15297825336456294
4520,496857,0.948104166984558
4520,214126,0.6617590069770812
4520,34844,0.6365261971950531
4520,546953,0.6281535863876342
4520,17412,0.5667412877082825
4520,278626,0.5388215661048888
4520,329819,0.534173583984375
4520,485008,0.5032569825649261
4520,426268,0.47169951796531673
4520,290947,0.45653031468391414
4520,235522,0.43313775062561033
4520,82824,0.4325452446937561
4520,227485,0.42897264361381526
4520,435740,0.420869380235672
4520,21055,0.3907972127199173
4520,527443,0.38150121867656706
4520,411143,0.37944699823856354
4520,28375,0.3790086835622787
4520,49069,0.23117819093167777
4520,321807,0.13061531782150265
2096,351123,0.960104751586914
2096,185983,0.912232232093811
2096,14493,0.8875408172607422
2096,437061,0.8778360724449157
2096,161156,0.8628279685974121
2096,325235,0.8022719621658325
2096,385121,0.7670928359031677
2096,33117,0.7258942246437072
2096,217781,0.6724779963493347
2096,266898,0.5379151582717895
2096,552255,0.5290696680545807
2096,152960,0.45804346203804014
2096,578970,0.4513162076473236
2096,318321,0.399667751789093
2096,598646,0.38452285528182983
2096,444405,0.3563458532094955
2096,403608,0.3328203797340393
2096,509271,0.3167676597833633
2096,241985,0.2372346699237823
2096,193485,0.12588888406753537
678,391251,0.9988770961761474
678,228565,0.9245671033859253
678,121187,0.8981348156929015
678,446553,0.8915118932723999
678,577554,0.889421272277832
678,411606,0.8765491724014282
678,577593,0.8619020342826843
678,304407,0.8192955851554871
678,439248,0.8136992931365966
678,406723,0.7970940232276916
678,170933,0.7903689861297607
678,194955,0.7778033852577209
678,450783,0.7685639739036559
678,521737,0.7322311162948608
678,33602,0.7264237523078918
678,399848,0.7229341626167297
678,44152,0.717432689666748
678,103668,0.676831293106079
678,255101,0.38253185749053953
678,228445,0.14647359848022456
7826,402332,0.9648221611976623
7826,351570,0.8879703283309937
7826,231677,0.7780161619186401
7826,240196,0.7531014084815979
7826,158923,0.7014865398406982
7826,151132,0.6510431051254272
7826,32040,0.6466206729412078
7826,568944,0.6201884269714355
7826,235779,0.6051748633384704
7826,282565,0.5412957847118377
7826,26203,0.5342575967311859
7826,511117,0.49312071800231927
7826,598051,0.48140822052955623
7826,177648,0.4772886455059051
7826,444749,0.4572876751422882
7826,127578,0.4556374073028564
7826,275392,0.2235542010515928
7826,266672,0.21659086868166919
7826,16195,0.19232464814558622
7826,407505,0.16905305385589595
9334,225818,0.9624309301376343
9334,542721,0.9354579210281372
9334,532178,0.9286127567291259
9334,32138,0.9263071298599242
9334,215416,0.9240124702453613
9334,532599,0.8968395352363586
9334,85484,0.8820192813873291
9334,127015,0.8750047802925109
9334,226984,0.8449528694152831
9334,52221,0.797257649898529
9334,334383,0.7961937785148621
9334,354811,0.7919185757637024
9334,154525,0.7657673597335815
9334,55820,0.7554296970367431
9334,269061,0.7529961824417114
9334,492262,0.7233096361160278
9334,467463,0.6948838114738464
9334,2261,0.5985413372516631
9334,178684,0.4785833418369293
9334,225964,0.13533890247344968
1718,594667,0.9634845495223998
1718,389264,0.9555283427238463
1718,562938,0.9536188483238219
1718,500337,0.9453476071357727
1718,265218,0.940363311767578
1718,327369,0.9298907279968261
1718,257547,0.9210166335105896
1718,379201,0.9105732917785644
1718,577578,0.9099092125892638
1718,83420,0.8803445816040039
1718,554082,0.8590531349182129
1718,458524,0.8355126857757568
1718,538898,0.8340539574623107
1718,377035,0.814108669757843
1718,527950,0.812889552116394
1718,178823,0.6786498188972473
1718,261714,0.5930499017238616
1718,563092,0.5226957857608795
1718,595506,0.45134266018867486
1718,416233,0.14862247705459591
2591,99943,0.9999994277954101
2591,138352,0.8855543494224548
2591,248799,0.7440690517425537
2591,418003,0.7386613130569458
2591,124230,0.7351792812347412
2591,481166,0.7185399532318115
2591,542765,0.7155089735984802
2591,105343,0.6837058424949646
2591,480982,0.66860431432724
2591,124205,0.6538272380828857
2591,335626,0.6225523710250854
2591,61227,0.6179333090782165
2591,71350,0.5883382618427276
2591,577768,0.4570852100849151
2591,49794,0.37909232974052426
2591,165246,0.3754721105098724
2591,263464,0.3585665613412857
2591,5054,0.3306764870882034
2591,490584,0.1633634306490421
2591,528034,0.12842338085174557
7703,597679,0.9366423726081847
7703,103528,0.7762741923332214
7703,334436,0.7649882912635803
7703,297764,0.6620712637901306
7703,177563,0.6316663861274718
7703,325787,0.618520164489746
7703,220733,0.5600749135017394
7703,101343,0.5380291283130645
7703,421285,0.5265732169151306
7703,587358,0.4787599503993988
7703,153179,0.4773559033870697
7703,189894,0.468486088514328
7703,141939,0.3898765087127685
7703,507284,0.3856007277965545
7703,346188,0.37618577182292934
7703,590561,0.3328349441289902
7703,536043,0.3294939130544662
7703,469125,0.2855570197105407
7703,329923,0.2324961557984352
7703,63091,0.13062224388122556
7074,506460,0.999999463558197
7074,551627,0.8059541940689087
7074,565539,0.6785647511482238
7074,127015,0.663202667236328
7074,98326,0.6466319918632507
7074,541730,0.6364760994911194
7074,281338,0.5910150706768036
7074,515095,0.5443766891956329
7074,151723,0.5078557908535003
7074,293758,0.4484447360038757
7074,175831,0.4375998795032501
7074,268966,0.4225956976413726
7074,91363,0.38431504368782043
7074,72694,0.3459052354097366
7074,198583,0.3221731036901474
7074,445039,0.30232561528682705
7074,30631,0.28577843010425563
7074,294522,0.2605260983109474
7074,190619,0.22635256499052045
7074,448952,0.16009835004806516
9817,448511,0.9999995946884155
9817,87675,0.8701600193977356
9817,170704,0.8528001308441162
9817,471668,0.8297517180442809
9817,536919,0.7898825764656067
9817,540919,0.7873963117599487
9817,553817,0.774034857749939
9817,108040,0.7685749292373657
9817,72979,0.767737317085266
9817,454072,0.7451125502586364
9817,18939,0.7431946158409118
9817,283893,0.7042596817016601
9817,235226,0.6874555468559265
9817,518818,0.6829587936401367
9817,53541,0.6555294871330261
9817,173026,0.6101289868354797
9817,217318,0.5000961720943451
9817,347586,0.47510480284690854
9817,470997,0.2734584838151931
9817,314304,0.11675770282745358
4966,425444,0.9535571217536926
4966,317619,0.8656544923782348
4966,409952,0.8517990827560424
4966,216708,0.8248309135437011
4966,383039,0.7777248620986938
4966,487678,0.7704913139343261
4966,431927,0.7537853598594665
4966,354974,0.7445409417152404
4966,273480,0.722050929069519
4966,213393,0.7104973793029785
4966,35270,0.6848939895629882
4966,229964,0.670647644996643
4966,522532,0.6625437140464783
4966,560308,0.6620986342430114
4966,34626,0.6400134921073913
4966,429899,0.6240721523761749
4966,134632,0.4965684115886688
4966,307158,0.44869112372398373
4966,385929,0.4470058739185333
4966,280371,0.15460178852081297
6301,498034,0.9645573139190673
6301,134632,0.8900887131690979
6301,149303,0.8881985545158386
6301,503685,0.8744468927383422
6301,200297,0.8653981685638428
6301,409952,0.8589037895202636
6301,264408,0.8549956440925598
6301,34626,0.8461362361907958
6301,583245,0.8338650703430175
6301,99865,0.8210230827331543
6301,429153,0.8149609088897705
6301,580555,0.8099949836730956
6301,45729,0.7802870750427245
6301,481852,0.7438667654991149
6301,567592,0.7212003946304321
6301,477705,0.7011767983436584
6301,402968,0.629460734128952
6301,542974,0.568258136510849
6301,323114,0.35943022668361657
6301,268254,0.14675303697586056
469,250939,0.9958818554878235
469,311688,0.9146612882614136
469,280696,0.8895315766334533
469,312893,0.8483372926712036
469,438449,0.8364050984382629
469,187110,0.7815733075141906
469,247759,0.7344706773757934
469,420978,0.7319259166717529
469,569948,0.7252254009246826
469,313669,0.7241295814514159
469,25441,0.697257912158966
469,590364,0.6838528096675872
469,481683,0.6394555985927581
469,296306,0.632676863670349
469,446214,0.629339200258255
469,285176,0.6183035254478454
469,208224,0.6068605244159698
469,115648,0.4118409872055053
469,174302,0.24734115898609157
469,252084,0.1903050303459167
806,472011,0.9680166602134704
806,83987,0.9032094001770019
806,203091,0.8430120825767516
806,366509,0.8089336156845093
806,179365,0.7933758616447448
806,345217,0.7524198174476623
806,18939,0.7380407214164734
806,293822,0.7295561552047729
806,428187,0.7191362619400024
806,354637,0.6896607756614684
806,137602,0.6800460577011108
806,80350,0.6741530776023864
806,262070,0.6244643092155456
806,460323,0.5597379028797149
806,188617,0.49609797596931454
806,304160,0.4887841403484344
806,192055,0.4269137442111969
806,432798,0.41352568864822387
806,573869,0.2894670218229294
806,579235,0.10549101829528806
9991,548596,0.9999994874000548
9991,275902,0.9320389509201049
9991,120271,0.9221827626228332
9991,388575,0.8982184529304504
9991,313899,0.8906337976455688
9991,77631,0.865475845336914
9991,155461,0.8643805265426635
9991,459392,0.863173246383667
9991,195455,0.8385795950889587
9991,282565,0.8376183271408081
9991,386364,0.8272935986518859
9991,209863,0.8123844265937805
9991,3495,0.7710142970085143
9991,510163,0.7699280738830566
9991,148013,0.768829596042633
9991,243396,0.733806300163269
9991,36316,0.7055256724357605
9991,267318,0.586731481552124
9991,384213,0.49175701737403865
9991,544800,0.13253967761993404
10149,324546,0.9717302441596984
10149,41138,0.9447426676750182
10149,104480,0.8631127953529357
10149,151286,0.7749978780746459
10149,426960,0.7315966606140136
10149,343489,0.7304789900779723
10149,493576,0.724524986743927
10149,148454,0.7075562119483947
10149,506818,0.7073392629623413
10149,535151,0.626417338848114
10149,96791,0.5951572000980376
10149,484891,0.572769957780838
10149,302699,0.5274573504924773
10149,453913,0.4989848792552948
10149,310748,0.48327516317367547
10149,154912,0.4814459264278411
10149,309199,0.40593117475509644
10149,136086,0.3933868288993835
10149,441408,0.30730379223823545
10149,292490,0.15343052148818967
2814,234279,0.9785679697990417
2814,252135,0.946442186832428
2814,176123,0.845169198513031
2814,57263,0.7938104867935181
2814,161019,0.7925972700119018
2814,385130,0.6995352387428283
2814,6334,0.6816310167312621
2814,285693,0.6616180062294006
2814,230309,0.6487308502197265
2814,9353,0.5981694757938385
2814,253224,0.5446167767047881
2814,474745,0.5043936133384704
2814,418328,0.4863224148750305
2814,341747,0.44842990040779107
2814,432307,0.44556525349617004
2814,458851,0.41250836253166195
2814,127974,0.37609385251998895
2814,780,0.350882264971733
2814,75973,0.24876573309302324
2814,416225,0.1277585983276367
7769,321015,0.9649197578430175
7769,101578,0.8985857963562012
7769,196427,0.8788808584213257
7769,508219,0.8129120230674743
7769,33208,0.7678431630134582
7769,163836,0.763896644115448
7769,290182,0.7588231921195984
7769,587727,0.7561077952384948
7769,573935,0.7536570787429809
7769,54584,0.7207485318183898
7769,393693,0.7082271456718444
7769,407185,0.662194812297821
7769,18790,0.6286086320877075
7769,45190,0.6276745080947875
7769,472159,0.6209415435791015
7769,294676,0.6192447125911712
7769,208215,0.6118451356887817
7769,228503,0.5094756543636322
7769,348424,0.4375764906406402
7769,406239,0.14790856838226316
6310,536990,0.9549385547637939
6310,76640,0.8876416563987731
6310,312821,0.8542590856552124
6310,341625,0.8302730083465576
6310,229936,0.8180532693862914
6310,533576,0.7931148171424866
6310,303847,0.7788503050804138
6310,410322,0.7466720223426818
6310,279288,0.7363739728927612
6310,293647,0.6833005547523499
6310,358363,0.6475412547588348
6310,321666,0.6112012207508086
6310,274488,0.6063133180141449
6310,160170,0.5753128826618195
6310,223278,0.5338024735450744
6310,184299,0.5244061887264251
6310,336218,0.5023650705814361
6310,423658,0.41360664665699
6310,261549,0.2538600116968155
6310,372073,0.16228882074356077
7358,35340,0.9870324611663818
7358,411021,0.9321238279342651
7358,380241,0.8846496582031249
7358,127894,0.8776785969734191
7358,57841,0.8612521886825562
7358,311834,0.8198452234268188
7358,192910,0.8171709299087524
7358,553304,0.8038880228996277
7358,301477,0.8008770942687988
7358,420672,0.7791079521179198
7358,597699,0.7779218435287475
7358,95683,0.7673557639122008
7358,110608,0.7396165251731872
7358,322725,0.7322878003120422
7358,108671,0.7232275366783142
7358,548467,0.715172290802002
7358,294424,0.6835381150245666
7358,81441,0.6156305849552154
7358,54471,0.6137067556381225
7358,177138,0.14847245216369626
5028,506298,0.9999993443489075
5028,34925,0.8112927198410034
5028,127689,0.80276939868927
5028,534158,0.7985862493515015
5028,570874,0.6538919925689697
5028,293320,0.6364084482192993
5028,576688,0.5890303969383239
5028,599436,0.5716940701007843
5028,346064,0.5572694778442382
5028,535931,0.5405736684799194
5028,209125,0.49441735148429866
5028,253960,0.4941720604896545
5028,482415,0.48466023802757263
5028,306130,0.48213890194892883
5028,537603,0.45949093699455257
5028,72510,0.3827155292034149
5028,590364,0.34328392148017883
5028,133093,0.28977060616016387
5028,453480,0.1168206025380641
5028,185156,0.10281491279602048
6772,510640,0.9573196768760681
6772,73321,0.7696942448616028
6772,94729,0.712811517715454
6772,217286,0.6959688305854796
6772,498378,0.6686797380447387
6772,513818,0.663861858844757
6772,355716,0.6404452443122863
6772,473586,0.6376308917999267
6772,119505,0.6276884973049164
6772,528827,0.6189200937747955
6772,469100,0.6181028604507446
6772,397383,0.5954782903194427
6772,153212,0.5263334572315216
6772,554015,0.5124963462352752
6772,160140,0.46015352606773374
6772,536196,0.45267121791839593
6772,53041,0.43825649619102475
6772,381665,0.425846254825592
6772,202805,0.4071707665920257
6772,153289,0.16362236738204952
440,564475,0.9627882242202759
440,331248,0.9485554337501525
440,34087,0.936771285533905
440,411292,0.925159752368927
440,271772,0.8967647433280944
440,32057,0.8571726322174071
440,222726,0.8259658098220825
440,185944,0.8183299779891967
440,220165,0.7496687412261962
440,599842,0.7345548033714294
440,498818,0.7244184613227844
440,577703,0.6960044384002685
440,256448,0.6843137383460998
440,239572,0.5231742978096008
440,409157,0.5167710721492766
440,151023,0.2136489443480968
440,444300,0.20256213322281835
440,315304,0.1977027080953121
440,211869,0.18501330129802224
440,111511,0.16639579534530635
44,180249,0.9454664707183837
44,575869,0.8518073320388794
44,121161,0.8180192470550537
44,52149,0.7526985168457031
44,328745,0.7471201181411743
44,447967,0.7427758812904357
44,24917,0.7115239500999451
44,281099,0.6962197184562683
44,80876,0.6908316135406494
44,522671,0.6702704906463622
44,440898,0.6312269330024719
44,275249,0.602213567495346
44,71550,0.55674729347229
44,307276,0.5252418339252471
44,490888,0.5068697988986969
44,112564,0.3522527247667312
44,237338,0.3007489621639251
44,512381,0.21385336369276042
44,44164,0.18026293292641637
44,435716,0.14654438495635982
3944,76248,0.9610082268714905
3944,562896,0.8401436328887939
3944,61968,0.8152564764022827
3944,313134,0.7445310473442077
3944,195839,0.7190859198570251
3944,273528,0.6933564066886901
3944,339030,0.6791714072227477
3944,533288,0.6610867083072662
3944,426796,0.649796462059021
3944,444748,0.6391001522541045
3944,569026,0.6290738403797149
3944,477656,0.6093598067760467
3944,14463,0.5826767086982727
3944,390598,0.5560092449188232
3944,171339,0.5148797214031219
3944,275377,0.4927467703819275
3944,421743,0.4473435640335083
3944,533621,0.3350009500980377
3944,12247,0.24987987577915188
3944,489561,0.14860289096832272
3797,497567,0.9999995112419128
3797,360925,0.8425880551338195
3797,153541,0.7902410984039306
3797,413328,0.7873344540596008
3797,408112,0.771502149105072
3797,335062,0.7313996791839599
3797,347010,0.7097000122070312
3797,114559,0.7010159969329833
3797,408327,0.6818792462348937
3797,111531,0.6684130787849426
3797,160313,0.5735504567623138
3797,397059,0.5150412797927856
3797,328863,0.4723357021808624
3797,283113,0.4414994180202484
3797,593270,0.39021967351436615
3797,55250,0.3882494181394577
3797,68969,0.38002473711967466
3797,475410,0.2888529777526855
3797,431676,0.2618439793586731
3797,84528,0.11395063400268553
3802,21598,0.9462236762046814
3802,403505,0.9451552510261535
3802,181616,0.9449522137641906
3802,131005,0.8945871114730835
3802,438112,0.8391115546226501
3802,415737,0.8233138918876648
3802,571920,0.7948128342628479
3802,215267,0.781104576587677
3802,453784,0.7059106826782227
3802,475580,0.6429930925369263
3802,427391,0.4994964897632599
3802,508960,0.4730866372585296
3802,345091,0.4727739334106445
3802,489959,0.4448408365249633
3802,471789,0.3495146095752716
3802,492174,0.34503073990345
3802,165099,0.32838089466094966
3802,274369,0.25598944574594495
3802,265453,0.13495190665125845
3802,394928,0.11599482297897336
6344,394296,0.9999994874000548
6344,294359,0.9461383819580078
6344,428978,0.927945327758789
6344,301447,0.9188741207122803
6344,92462,0.8952845096588135
6344,583694,0.8885081529617309
6344,219673,0.8678232789039612
6344,61264,0.8648585081100464
6344,504612,0.8437560200691223
6344,24158,0.8152497768402099
6344,50571,0.7993888854980469
6344,60952,0.7990633010864258
6344,59801,0.7385993123054504
6344,217683,0.7258047342300414
6344,142809,0.7180087447166442
6344,164801,0.6974067330360412
6344,483437,0.6480735480785369
6344,459967,0.5268588662147522
6344,229436,0.4997088253498077
6344,191547,0.16036320924758907
3507,518967,0.9604077458381652
3507,529993,0.9332819104194641
3507,75964,0.919594120979309
3507,357324,0.8890193462371826
3507,371309,0.8717268586158752
3507,393134,0.8393101572990417
3507,534796,0.7765662312507629
3507,305676,0.7700950741767882
3507,164001,0.7641968250274658
3507,340815,0.7273352861404419
3507,154611,0.685711908340454
3507,527080,0.618123310804367
3507,289073,0.5972450196743011
3507,309497,0.5585924923419952
3507,514406,0.4491495311260223
3507,419864,0.39820289015769955
3507,108,0.3092338353395462
3507,94262,0.19952208846807476
3507,529996,0.18320353291928765
3507,431383,0.1627051711082458
2303,281099,0.9999993920326232
2303,446853,0.9273953437805176
2303,430216,0.8329614996910095
2303,168036,0.8203621983528137
2303,593820,0.7608610868453979
2303,507156,0.7105630755424499
2303,302792,0.6984334230422973
2303,557324,0.691817009449005
2303,143355,0.6800568699836731
2303,155245,0.5797370791435241
2303,143892,0.56911461353302
2303,397290,0.5547388851642608
2303,527950,0.5409134685993194
2303,428895,0.5023044407367706
2303,228403,0.49127694964408875
2303,198245,0.46162937283515926
2303,546953,0.3631059378385544
2303,219318,0.33614707589149473
2303,462075,0.2509740471839904
2303,232985,0.15522168874740597
9936,336218,0.9415818214416504
9936,377429,0.8793065667152404
9936,106863,0.8661526560783386
9936,578728,0.8640787601470947
9936,583203,0.8290318489074706
9936,90294,0.8228889226913452
9936,232932,0.8118142485618591
9936,226967,0.8085942983627319
9936,464297,0.7936399817466735
9936,359201,0.7776098489761352
9936,367960,0.6968619346618652
9936,165246,0.6863043189048766
9936,11601,0.6318373739719391
9936,110343,0.6058449029922485
9936,434734,0.5702404499053955
9936,179737,0.5680617630481719
9936,560783,0.4883333265781402
9936,403755,0.46691967844963067
9936,238360,0.4081183791160583
9936,21507,0.19999934434890743
3212,20810,0.9626170992851257
3212,119853,0.9200262069702148
3212,219222,0.916675317287445
3212,200136,0.9070757031440735
3212,212464,0.9034660696983337
3212,476299,0.8249144434928893
3212,194730,0.7826639056205749
3212,200457,0.76739262342453
3212,334495,0.7116406440734863
3212,273790,0.6738059520721436
3212,310250,0.6376934826374053
3212,185983,0.625313514471054
3212,153679,0.5526369869709015
3212,362923,0.5400948107242584
3212,151286,0.5205413520336151
3212,322168,0.4754981577396392
3212,115968,0.4151312887668609
3212,124862,0.2907089859247207
3212,48840,0.27821595519781106
3212,381338,0.1664119124412536
5986,245727,0.9999995589256286
5986,402466,0.9355180978775024
5986,279151,0.9126129984855652
5986,491358,0.9068957805633544
5986,543312,0.8636140823364258
5986,307900,0.7890590190887451
5986,211308,0.74220951795578
5986,465536,0.7253098368644714
5986,194017,0.716549277305603
5986,433843,0.71475031375885
5986,215659,0.506958383321762
5986,152265,0.4724886238574981
5986,332567,0.3918464958667755
5986,452479,0.38361709117889403
5986,581315,0.3605688780546188
5986,509355,0.31722017824649806
5986,322876,0.2908036142587661
5986,89602,0.2723037451505661
5986,420993,0.17421088963747022
5986,149211,0.10626034736633298
9558,447197,0.9756357789039611
9558,489640,0.8410058975219726
9558,144114,0.8304023504257202
9558,206483,0.7933134198188782
9558,61264,0.7853893995285034
9558,583635,0.78534437417984
9558,313045,0.7772260427474975
9558,512939,0.7719551563262939
9558,69474,0.7659348845481873
9558,176123,0.7496843338012695
9558,267067,0.738492488861084
9558,528880,0.7267979741096496
9558,566028,0.72219660282135
9558,191566,0.6784020543098449
9558,258746,0.6699701070785522
9558,123047,0.6271605789661407
9558,528908,0.31777983307838437
9558,400779,0.2963600873947143
9558,129695,0.25920213758945465
9558,222663,0.18367367982864377
745,127974,0.9999994874000548
745,267466,0.8853777766227722
745,59843,0.8596177816390991
745,499502,0.8406583189964294
745,418871,0.8170440077781677
745,85672,0.7771474361419677
745,360925,0.7723676562309265
745,449001,0.7683273077011108
745,436960,0.7468319535255432
745,302049,0.7302596449851989
745,582864,0.711508572101593
745,480282,0.7097244501113891
745,33287,0.6509404361248016
745,395726,0.6504132568836212
745,446117,0.5942457616329193
745,569645,0.5446712076663971
745,308113,0.44103773832321164
745,505553,0.3373989582061767
745,470101,0.3338098734617233
745,56412,0.15819590091705318
10700,177849,0.9639116525650024
10700,111071,0.95128755569458
10700,52080,0.7454790353775024
10700,109305,0.7349121212959289
10700,425308,0.6524577617645263
10700,583230,0.6326523065567016
10700,508219,0.6105912148952484
10700,9845,0.5975217282772064
10700,415815,0.5889672100543976
10700,51086,0.5773354649543762
10700,60929,0.5662573039531708
10700,592308,0.5502259016036987
10700,573935,0.5316855728626251
10700,561636,0.5301703333854675
10700,575833,0.4194612771272659
10700,30912,0.34452127814292904
10700,530146,0.3205612301826477
10700,114912,0.3028362482786178
10700,112182,0.20601910576224325
10700,165549,0.160947573184967
9091,158297,0.9893941044807434
9091,235531,0.9685129284858703
9091,525590,0.9514593005180358
9091,19196,0.9303714394569397
9091,484009,0.894802975654602
9091,365926,0.810593569278717
9091,445943,0.808637249469757
9091,484105,0.8078137755393981
