qid,docno,score
838,69739,0.5550635392164327
838,379892,0.5408154446745262
7979,547370,0.9999995514844569
7979,295785,0.5696235034180597
7979,297231,0.4489906303041356
7979,561481,0.3933491959453059
7979,421835,0.383678545946577
7979,508152,0.37721048826501624
7979,484535,0.36756142699593825
7979,387515,0.3624481386313283
7979,148019,0.3493718096252053
7979,538470,0.32329700247603516
7979,229069,0.31452126000388037
7979,80031,0.30244779302449576
7979,180644,0.2942728470803969
7979,568526,0.2713478125754609
7979,30946,0.26835413204368086
7979,432283,0.26418729041051514
7979,595050,0.26277663598955436
7979,62925,0.26024487396158225
7979,248217,0.2519092052423002
7979,173479,0.24249268490051196
7526,408103,0.9695346615351732
7526,266194,0.9140277203441904
7526,328477,0.9106128935660363
7526,462984,0.8675220004137008
7526,376485,0.8326724737442545
7526,133487,0.7743061522615091
7526,138383,0.7674624752588408
7526,500486,0.7634920718858547
7526,275334,0.7513312302628806
7526,307465,0.7133299282808201
7526,183883,0.6989597530241634
7526,88823,0.6800489748942254
7526,590276,0.6792917679922157
7526,220486,0.6766857313809549
7526,497344,0.6632924716823166
7526,65587,0.6612602098096332
7526,397445,0.6534258926541334
7526,135405,0.6524348713060459
7526,27930,0.644851321263991
7526,143238,0.6235382032040933
6786,393164,0.9553905537636667
6786,386278,0.911912489781967
6786,77631,0.7597532394186841
6786,546313,0.6936128255159265
6786,313899,0.6387025478477439
6786,243115,0.5732297108121829
6786,209863,0.5201823208235803
6786,99472,0.4817152959205859
6786,133413,0.4765067494250166
6786,347348,0.4544749367930214
6786,408695,0.45111724202249387
6786,148435,0.4476532836693996
6786,252853,0.44680396929382055
6786,135873,0.42294618349699054
6786,499154,0.42125576414430843
6786,120271,0.4071023374822204
6786,457294,0.3976530397184034
6786,182226,0.38196764651724735
6786,459392,0.38086764676892754
6786,566553,0.3669664774431288
4520,377488,0.8809664434137504
4520,501461,0.8726478260589774
4520,70799,0.6827699372039299
4520,357103,0.6176047948466379
4520,285064,0.6023561296694617
4520,144077,0.5654529794770016
4520,235522,0.5411317480922789
4520,509535,0.5399118959528232
4520,513485,0.5148125352888107
4520,278626,0.4642669039698031
4520,34844,0.4631660223251934
4520,329819,0.4346332016483743
4520,17412,0.4307486467094038
4520,321807,0.4304794934521205
4520,546953,0.42814964502992975
4520,28375,0.4253829291500263
4520,531551,0.41978565448196453
4520,21055,0.404820319453226
4520,484843,0.3703000923429739
4520,521233,0.3467605219254606
2096,351123,0.9601047163800409
2096,437061,0.8579804094502044
2096,14493,0.763719281607612
2096,385121,0.6973537723435422
2096,308768,0.6880480105803185
2096,185983,0.6823751752090325
2096,228083,0.6410740679499941
2096,241985,0.5546122933675178
2096,20810,0.5294161517756335
2096,509271,0.45113991587473656
2096,459226,0.44642401920557206
2096,33117,0.44193071495027525
2096,355415,0.3896431063519114
2096,403608,0.37677770457933313
2096,318321,0.36754608149521684
2096,365689,0.3645251521483473
2096,217781,0.3600623476172551
2096,205791,0.35948268997924177
2096,402174,0.35502503743202496
2096,121560,0.34089989245029656
678,121187,0.9766439686865719
678,310612,0.8976170914215157
678,304407,0.8102417352098176
678,454537,0.6694424849980436
678,411606,0.6650593919233746
678,107536,0.6488679657670331
678,509111,0.6108806848192019
678,370542,0.5992979023759885
678,391251,0.5913304900628817
678,534277,0.5892373710468304
678,249322,0.5762529421251726
678,577554,0.5576513646658237
678,44152,0.555582764016898
678,159162,0.502359838110496
678,217472,0.49289418561260245
678,521489,0.4919705579982985
678,18889,0.48598561963146536
678,577593,0.4854745771933233
678,146657,0.47804764801834515
678,396968,0.4737144647357587
7826,592484,0.9423040449129216
7826,231677,0.8478227633804115
7826,198592,0.8409783466305774
7826,351570,0.753141368348955
7826,451429,0.6944008085689686
7826,343619,0.6829663901676696
7826,402332,0.641832149271006
7826,513620,0.5798650703179233
7826,253135,0.530523327158913
7826,374309,0.42316587694703517
7826,26203,0.4168753575100968
7826,32040,0.4082371074809884
7826,568944,0.38893837521310504
7826,151132,0.37974904175009694
7826,539552,0.3724918813158615
7826,598051,0.35729082646179355
7826,444749,0.35426325482411664
7826,282565,0.3477110823148425
7826,154841,0.32719213526661517
7826,487329,0.3265643536084014
9334,225818,0.962430980604363
9334,154525,0.8203803620148102
9334,127015,0.8155489444314318
9334,394151,0.7500049077050922
9334,444562,0.7194948138425739
9334,85484,0.6793489747886796
9334,215416,0.6131394232325538
9334,343042,0.5914730432182865
9334,269061,0.5812246339790232
9334,215260,0.5743203894777706
9334,343489,0.5691388698017152
9334,542721,0.5512841650121538
9334,477637,0.5264435843388713
9334,532178,0.52235644193576
9334,32138,0.5141378363999984
9334,568043,0.5066552433473233
9334,333339,0.5052755838691816
9334,305983,0.4951736675315283
9334,6574,0.4900852256499237
9334,467936,0.4824874872425808
1718,209626,0.9316345305182501
1718,212222,0.8769473705198401
1718,143493,0.7153027255205053
1718,327369,0.7102978855215187
1718,562938,0.6825008492864304
1718,593251,0.6308671681670858
1718,357103,0.6256074756932763
1718,365605,0.6007350632582376
1718,235522,0.5920322729434908
1718,491219,0.5658301702699062
1718,383889,0.5542957033113372
1718,562080,0.5392332656912213
1718,554082,0.5270743842802074
1718,468225,0.506375758268273
1718,500337,0.44807874950981186
1718,257547,0.44451028309492374
1718,440270,0.4428373301780253
1718,205163,0.432400353758425
1718,238786,0.4300363050704058
1718,72168,0.40136381388403053
2591,481166,0.9041821991671327
2591,194240,0.8167306849477679
2591,99943,0.7846557088389722
2591,272790,0.7596111349630155
2591,480982,0.7281846839084816
2591,390817,0.7052737997528078
2591,73224,0.649490279907888
2591,545284,0.6362793546364868
2591,509819,0.5391844150901499
2591,150544,0.5369102328227733
2591,327737,0.5293688017217331
2591,547370,0.5129708933275917
2591,490584,0.509531299162943
2591,552707,0.5060828914448656
2591,417840,0.495171390990316
2591,196939,0.4829343276423937
2591,111091,0.4746571290211612
2591,138352,0.4698499807788534
2591,248799,0.4623529440764456
2591,404529,0.4469238013526079
7703,325787,0.9999995736879387
7703,334436,0.792311290353291
7703,482077,0.7806263558650028
7703,150867,0.7665456153017214
7703,189894,0.7454414648268969
7703,507284,0.7330524348727141
7703,242524,0.7148165516077596
7703,543811,0.704121433172527
7703,286141,0.6700167528663666
7703,255102,0.6481641170289358
7703,197056,0.6437166048187333
7703,469125,0.6412253148480088
7703,80871,0.598493972505489
7703,177768,0.597875450981139
7703,590561,0.5954291249871143
7703,177563,0.5629963253178223
7703,547865,0.5577316363767559
7703,93890,0.5506957395644745
7703,82283,0.5138784905917296
7703,457584,0.5093804152515533
7074,506460,0.9999994662504439
7074,303325,0.6832451783433879
7074,39927,0.5726019491286007
7074,42347,0.5674681211264103
7074,30631,0.5542220800454266
7074,565539,0.48485456392633175
7074,597346,0.4562383290127616
7074,541730,0.4405797604343548
7074,112701,0.4327947855468745
7074,302372,0.4300034860509434
7074,281338,0.4012416734668191
7074,78224,0.39224017467148553
7074,443804,0.35654126472643055
7074,122339,0.33830775275844316
7074,295498,0.3250642230069267
7074,515095,0.3239540196095809
7074,183999,0.31832922618791226
7074,445039,0.3072827092521727
7074,293758,0.2954375107287103
7074,127015,0.2845107286651791
9817,448511,0.9999995904327462
9817,187583,0.8766156688374469
9817,581776,0.765054342072995
9817,18939,0.7211308495868081
9817,22688,0.7136801026148037
9817,36405,0.6991274415234162
9817,170704,0.6637120192190071
9817,563169,0.6190733035760035
9817,87675,0.5824272247484887
9817,2174,0.5670443600273511
9817,366976,0.5591536315329886
9817,142265,0.5110142865524985
9817,210939,0.49589858085802585
9817,234889,0.47785872317605116
9817,124027,0.44156168111293886
9817,181013,0.4410165223630541
9817,108040,0.4356941126701587
9817,114423,0.432353219958033
9817,536919,0.4318911266734705
9817,94630,0.4196242220070894
4966,504918,0.8826330748192486
4966,311748,0.8819808966717579
4966,431927,0.8122737961439696
4966,185405,0.811873137266933
4966,383039,0.7979007683145136
4966,429899,0.752746779309462
4966,34626,0.6254740531590666
4966,427884,0.5941744021986157
4966,77697,0.5882975622356488
4966,213393,0.5820328108634252
4966,265904,0.5820284891924965
4966,63042,0.5764465496788858
4966,476103,0.5603798546558467
4966,50047,0.54777779631315
4966,349156,0.5398462835339568
4966,494616,0.5007310578340362
4966,244004,0.48260252150267013
4966,134632,0.4682847199675152
4966,487678,0.46252057046989153
4966,440806,0.44570959662620757
6301,498034,0.9645572524784103
6301,481852,0.5073885394998738
6301,555581,0.5066114995264444
6301,134632,0.5057568214357131
6301,427884,0.4877541140725961
6301,149303,0.40478066491758735
6301,505467,0.40023991914674356
6301,244004,0.3816081547422304
6301,503685,0.37863738052428314
6301,264408,0.3678186727158692
6301,120156,0.3544432880727697
6301,303011,0.35333262624208617
6301,188713,0.3515258893585627
6301,155379,0.34615160428023667
6301,561282,0.33911669537685973
6301,271076,0.3234290057186947
6301,129027,0.32201580545308894
6301,560308,0.3196718622675573
6301,250672,0.3115249107511875
6301,580555,0.30978321352652305
469,250939,0.9958818651770209
469,438449,0.6277952325658769
469,280696,0.5497991841870398
469,570874,0.46058430496768477
469,555915,0.34045866020548776
469,815,0.3233256695522969
469,285606,0.31821332150064197
469,569948,0.3032010955684823
469,590364,0.283852909815531
469,296306,0.2711929724846759
469,115648,0.269769948817778
469,208224,0.26536991661521775
469,537053,0.263810876619181
469,312893,0.26265885168756525
469,206140,0.26237270683740554
469,252084,0.2619241920239495
469,325370,0.2615668828159434
469,311688,0.255518826598992
469,104254,0.24948674052916492
469,401952,0.24863063971361782
806,554465,0.8798906582552319
806,559363,0.764622789987573
806,472011,0.7039921871342422
806,541578,0.6814169911295752
806,245168,0.5299845312748257
806,108719,0.495319519015259
806,573869,0.44555764343377996
806,404732,0.41724201256829707
806,293822,0.3971651270945981
806,375244,0.39574791666164383
806,354637,0.3902370663099439
806,366509,0.38850662858791246
806,382394,0.37664959802925446
806,137602,0.3739316768189307
806,278638,0.36712188143918684
806,299327,0.35768581405905103
806,570178,0.3381939428667375
806,579235,0.33103718660579284
806,315983,0.3133171470160595
806,203091,0.30516903408805995
9991,555176,0.9053773701802662
9991,3495,0.7496586557238865
9991,77631,0.6729278187402793
9991,155461,0.5620422909883889
9991,386278,0.5421346468170577
9991,457294,0.5385559422147552
9991,365092,0.5241140978469829
9991,313899,0.5229581888513586
9991,44461,0.48247837133421323
9991,471247,0.4611525235698162
9991,436536,0.41752005107359635
9991,282565,0.41493747679317095
9991,238215,0.4124503608620113
9991,384213,0.39697318570486523
9991,388575,0.3545876249120868
9991,201326,0.3532137600439636
9991,571001,0.35315649543726
9991,459392,0.33116743678009053
9991,365558,0.3285394876222977
9991,316056,0.31544193991622993
10149,179073,0.8697277701747163
10149,506818,0.6304112666396797
10149,152657,0.5989171649449602
10149,302699,0.5770736193121274
10149,41138,0.5394440196792978
10149,535151,0.5365168979375394
10149,126565,0.5207975306554846
10149,395246,0.507739434913695
10149,484891,0.4787373295324882
10149,283473,0.4725463109268427
10149,79119,0.4645355723173266
10149,300896,0.4461003078420724
10149,310748,0.4390028680378621
10149,531953,0.43564077653688615
10149,96791,0.4350901309700781
10149,38424,0.4345945288434464
10149,136086,0.4060625793404544
10149,104480,0.3956123022752127
10149,271633,0.38668174966850954
10149,69171,0.37832506915785724
2814,341747,0.9593283110297854
2814,214723,0.7843293840474285
2814,7743,0.6518230768907868
2814,593700,0.6030790608366289
2814,275237,0.5929591280225986
2814,121490,0.5543599263960146
2814,351011,0.5289151435028447
2814,499502,0.513552898744123
2814,236732,0.45244001319886196
2814,416787,0.43788358057970744
2814,2152,0.4156067430233634
2814,248352,0.4065746776787208
2814,252135,0.38470469899697535
2814,285693,0.36433832553748824
2814,487870,0.3587931689665219
2814,249912,0.3252598909800884
2814,500913,0.31428580466779754
2814,212850,0.30697134674716275
2814,176123,0.29051232331845095
2814,57263,0.2894319155619508
7769,240651,0.8981096993875521
7769,396097,0.8873295970638098
7769,587727,0.8426763562880325
7769,271504,0.8413319829264962
7769,407185,0.8247441373339752
7769,196427,0.7963196779247145
7769,258658,0.7585985976745198
7769,104094,0.7520929835158762
7769,393693,0.7413154878762661
7769,532657,0.6714851007189967
7769,545491,0.6536616816482408
7769,561636,0.6280512477907167
7769,406239,0.5817938470540958
7769,321015,0.5761019836673209
7769,90858,0.5713834930508039
7769,508219,0.5660465014906044
7769,18790,0.5659463810355863
7769,382894,0.5574631807425835
7769,94496,0.5276240826199288
7769,112182,0.5274255020663563
6310,410322,0.9567299271858879
6310,279288,0.8843107446156215
6310,70490,0.832177106820021
6310,17237,0.8038392824332715
6310,352610,0.8030444215298962
6310,341625,0.794079426116207
6310,84642,0.6827682395419957
6310,474296,0.6569912703759674
6310,358363,0.6364586848371048
6310,269671,0.6315970487685045
6310,480160,0.619597370176863
6310,50138,0.5996916435785192
6310,336218,0.5880897000902012
6310,415200,0.5836835963874287
6310,536990,0.5729309976735748
6310,70127,0.5473804067220522
6310,274488,0.534454277632721
6310,478250,0.5241455425333769
6310,484043,0.5196943209344892
6310,567256,0.5027040752077147
7358,35340,0.987032460189257
7358,597699,0.7808870526963296
7358,558544,0.7546612884483577
7358,311834,0.702070697456643
7358,585236,0.6976227229437221
7358,294424,0.6051929930753062
7358,30524,0.5895086831941151
7358,260006,0.5667042422685614
7358,8861,0.5360595169593304
7358,57841,0.5317312549619114
7358,536120,0.5084542918295473
7358,201226,0.49848239608016676
7358,455242,0.43768245577742926
7358,81441,0.43462227843976187
7358,177138,0.4342527565274155
7358,114908,0.42929591143615453
7358,108671,0.4197872752559222
7358,243115,0.4164191049795289
7358,492503,0.413602249566461
7358,304276,0.413207413766096
5028,506298,0.9999993945706757
5028,342485,0.6829571882478706
5028,34925,0.5898649712208603
5028,559157,0.5068541611337039
5028,576688,0.46913983036712903
5028,534158,0.43533481819616265
5028,536229,0.4295181505448419
5028,296420,0.40410879987037907
5028,559927,0.39427147858305095
5028,253960,0.37710519527533537
5028,275925,0.3688974709646183
5028,337014,0.3449663080324197
5028,127689,0.34089824725698287
5028,537603,0.3324634707552796
5028,31581,0.31993651762317044
5028,159012,0.3138273159489927
5028,133093,0.3116500280835257
5028,137299,0.27209951729461207
5028,554213,0.2613155914009381
5028,400646,0.26068181017599756
6772,536196,0.9429408867683639
6772,135216,0.9075521962116169
6772,152286,0.880038443053594
6772,146926,0.7806362659007423
6772,272796,0.7013414894375583
6772,74964,0.6677697040597939
6772,340730,0.6286411119160596
6772,61919,0.6039191609891578
6772,94729,0.5866329905635002
6772,469100,0.5384194577414694
6772,64213,0.5381429321766562
6772,331623,0.5357200370937432
6772,152945,0.5318357846818131
6772,160140,0.5272768650921518
6772,533779,0.49896738612378294
6772,49274,0.48102945355034854
6772,473586,0.46981265727069366
6772,369439,0.46761880049265536
6772,296231,0.45949359488683195
6772,12782,0.4479956642303194
440,271772,0.9999993777512429
440,564475,0.8157932531760381
440,34087,0.7020108823322023
440,411292,0.6787231456637018
440,161221,0.557975277305027
440,442989,0.5469503178427486
440,222726,0.5054172486230817
440,72321,0.5002926712380291
440,237760,0.4826701024232085
440,230724,0.4503678149913847
440,506108,0.44842030148805256
440,121393,0.436249241024619
440,237514,0.4349862435439782
440,426121,0.43149996606166563
440,361978,0.4275524756114141
440,334603,0.4212673604185771
440,32057,0.4175825017608359
440,254158,0.41637015690217544
440,331248,0.4052292468188243
440,185944,0.40476711969510937
44,575869,0.9517762798823585
44,48569,0.826465070354869
44,26392,0.7980072472331844
44,328745,0.737733766690247
44,252853,0.7055151075833296
44,512381,0.7027212087433762
44,400910,0.6766916507295252
44,404973,0.6430976150317144
44,180249,0.6162083221955912
44,418213,0.6134049881259719
44,331103,0.6069292858310207
44,121161,0.6036580680048355
44,515391,0.5964523511925646
44,447967,0.5664677401207402
44,410874,0.518810966335822
44,425435,0.512242912442807
44,104485,0.4904308653864415
44,286141,0.4793927042891082
44,406434,0.47565513862034053
44,260351,0.4505939653282307
3944,477656,0.9188741440024226
3944,76248,0.8939080769377862
3944,143596,0.7337235545599471
3944,444748,0.709387957414697
3944,550166,0.701045673606527
3944,402705,0.6976389995900159
3944,136040,0.6885621809854551
3944,200268,0.6836711106959011
3944,114829,0.6306348367137197
3944,339030,0.5889220297901572
3944,273528,0.5861339936894354
3944,336659,0.5718899319730664
3944,173929,0.5644106437913046
3944,14463,0.5596204617477987
3944,65982,0.556088271729788
3944,550471,0.5530519937561476
3944,326094,0.5473718278029789
3944,368247,0.5454069075343886
3944,195839,0.5402802790293928
3944,188903,0.5366282173212986
3797,502267,0.899673663169234
3797,413328,0.7687879426497384
3797,360925,0.6897912607907277
3797,497567,0.6865094439123958
3797,347010,0.6091060578719412
3797,454436,0.6063906518938886
3797,335062,0.5871530736591646
3797,107579,0.5502825237711063
3797,133235,0.5431964864283457
3797,408112,0.5008116869315211
3797,217365,0.49374579653207473
3797,114559,0.4877628643397892
3797,361509,0.4864822616189155
3797,209684,0.48337694767485373
3797,153541,0.4791610487721217
3797,111531,0.4626901387261342
3797,544732,0.45645355862087544
3797,283113,0.44789685079237346
3797,124009,0.40922470487671986
3797,239030,0.3835982573243934
3802,21598,0.9568223591514513
3802,403505,0.9451552614890188
3802,181616,0.6242437102011951
3802,415737,0.6059967280686687
3802,131005,0.5386268627602532
3802,489959,0.5144920892711399
3802,323573,0.4479203630096342
3802,427391,0.4345999899261925
3802,342212,0.417389792812217
3802,215267,0.40074969423552076
3802,571920,0.36104332059187993
3802,453784,0.33768484251387154
3802,492174,0.30157638164917894
3802,489278,0.2817594188030594
3802,466162,0.2810215814314935
3802,473957,0.27362679610245433
3802,381068,0.26937453553258006
3802,394928,0.2649637050838798
3802,64556,0.2611705100274313
3802,410194,0.25855104274922086
6344,545990,0.9121395953795333
6344,428978,0.7186373019885882
6344,422225,0.6819676775486613
6344,173348,0.6660641989087391
6344,278423,0.6434530437315888
6344,163831,0.6382258938898725
6344,262485,0.6170322238476849
6344,60952,0.5702436240095647
6344,515144,0.5436271200034073
6344,394296,0.5228987865258701
6344,329746,0.5018121912408384
6344,72375,0.49725429948669203
6344,191547,0.47625573442338165
6344,61264,0.4560444015807638
6344,504612,0.45450605868514476
6344,301447,0.45082936990895756
6344,309171,0.4476930244248065
6344,265453,0.42086175216763605
6344,149341,0.4161759915126951
6344,582414,0.4126105106420294
3507,357324,0.9956481991351297
3507,583490,0.9397415095399374
3507,98130,0.8159998713119675
3507,285176,0.7309144902459166
3507,222232,0.6491538747213329
3507,164001,0.6268931201492918
3507,393134,0.6228194239859488
3507,46642,0.6065873720322201
3507,154611,0.6059534874122546
3507,61864,0.6038394569671763
3507,121262,0.5918559882527856
3507,257924,0.5381419822377005
3507,227433,0.5224328044230786
3507,159822,0.4967867748802845
3507,75964,0.47432473071955755
3507,61985,0.4697213085350036
3507,207418,0.4639550554335334
3507,354429,0.46273795982460136
3507,371309,0.45863981156644484
3507,529996,0.4491318041412699
2303,281099,0.9999994289232982
2303,527950,0.9606117566108634
2303,523959,0.7435126359224626
2303,446853,0.7424828764934339
2303,569240,0.5599387494348147
2303,430216,0.5291777092470551
2303,137360,0.4803612594040889
2303,168036,0.4791702490551735
2303,519229,0.45396548798451114
2303,435940,0.44743126412060835
2303,228403,0.43918910892736884
2303,441133,0.42609091793430576
2303,428895,0.4000185229074098
2303,143355,0.38670230676132333
2303,557324,0.37607657607102457
2303,296906,0.36690415286057093
2303,546953,0.3606040050081575
2303,515788,0.35166590942449033
2303,440856,0.338911369473398
2303,48243,0.33343379075802815
9936,336218,0.9415818818430801
9936,454224,0.69390468502194
9936,226967,0.6600508381126979
9936,199493,0.6510006093857882
9936,377429,0.5498341347045312
9936,110343,0.545185846629245
9936,288679,0.5081301075056621
9936,367960,0.4839595995031247
9936,479420,0.4731859257690501
9936,170863,0.47232452243896633
9936,106863,0.4456065184486202
9936,539263,0.43199924985488075
9936,536120,0.4111602154948517
9936,232932,0.4033655437123571
9936,558445,0.3951116856527799
9936,370244,0.3924232269205255
9936,1034,0.3878162925913282
9936,496820,0.3875693549020601
9936,578728,0.38476374560863424
9936,469141,0.3811494822532266
3212,476299,0.9999994133086684
3212,115968,0.8199270488115187
3212,310748,0.6878537556435145
3212,185983,0.6697578396617023
3212,200457,0.6641742519481351
3212,219398,0.6522804266051935
3212,291543,0.6134279469684584
3212,99781,0.6118656241488081
3212,219222,0.569000137158606
3212,200136,0.4970015936198846
3212,322168,0.48227581078240683
3212,48840,0.47909472076453935
3212,545990,0.4456802614136328
3212,148948,0.44533374363478206
3212,291526,0.42761502572913485
3212,126135,0.4243181972061731
3212,443511,0.4217700791482106
3212,426703,0.39702610344335393
3212,334495,0.3933217389839837
3212,276264,0.39194303153661875
5986,245727,0.933816564018726
5986,403224,0.9004715059731891
5986,491358,0.8355290616946406
5986,309588,0.7146340682594409
5986,326125,0.6715630598946786
5986,215596,0.5700165169400655
5986,543312,0.5683320178974403
5986,42390,0.5465129324107321
5986,162047,0.5079251124679647
5986,152265,0.4911754830426124
5986,452479,0.4441898429768038
5986,465536,0.42843393428547827
5986,570990,0.41824241958534086
5986,433843,0.40357918058069864
5986,308289,0.3847826108520326
5986,394886,0.3585305656899157
5986,509355,0.33901198072976346
5986,325330,0.3190335397646213
5986,124205,0.3148274663069645
5986,379759,0.3033114814679395
9558,447197,0.9756357891457879
9558,206483,0.7837941154023944
9558,313045,0.7151289788576639
9558,583635,0.6639609340426986
9558,574691,0.656368078537302
9558,489640,0.607910398534727
9558,144114,0.5974585231403133
9558,308318,0.5719515387042211
9558,57646,0.5658034039005364
9558,318823,0.5576606371433439
9558,512939,0.5536891795517431
9558,592756,0.5346061497802941
9558,36190,0.5119590266283915
9558,246738,0.48826318094426213
9558,409402,0.4868472476598813
9558,191566,0.47987238329712006
9558,325113,0.463034259251309
9558,61264,0.4589731631859936
9558,262496,0.45689024899269426
9558,97842,0.44702331321846045
745,127974,0.9999994578116342
745,499502,0.6479830359000137
745,480282,0.6235222405977472
745,418630,0.6000208333877675
745,302049,0.5998287864251687
745,488954,0.5993176817366218
745,445994,0.5752201381236751
745,446117,0.5695785517143417
745,267466,0.5580370282391668
745,395726,0.5266273247536484
745,562957,0.4919156799343043
745,59843,0.48943423667785013
745,420529,0.4787497098969454
745,82284,0.47588767635976165
745,274937,0.4557992698432449
745,156499,0.44342522562079834
745,449001,0.43844789341886825
745,259924,0.4347733021795892
745,434351,0.42775678664680833
745,85672,0.41295129403551006
10700,466626,0.9316566627884746
10700,60929,0.8704989597764919
10700,109305,0.7679784335143056
10700,114912,0.7364406398078263
10700,575833,0.7002088283671409
10700,561636,0.6753167113591506
10700,382894,0.6537675668745372
10700,461084,0.5897060188226055
10700,583230,0.5736058928807843
10700,159462,0.5720777380980957
10700,155053,0.5677415049016101
10700,9845,0.5607256745869759
10700,573935,0.5502136702423369
10700,311884,0.5449100653385739
10700,252373,0.5371025804656571
10700,364056,0.5236949446719026
10700,5180,0.5212459014569759
10700,139059,0.5101497323592881
10700,177849,0.5049498122910683
10700,112182,0.4760613665577884
9091,485538,0.9890541796089208
9091,235531,0.8662615727910687
9091,247101,0.7643749409088969
9091,103536,0.6732073067847006
9091,404529,0.6334715784766544
9091,381164,0.6294571813339591
